precinct_key,district_num,district_code,area_weight,block_count,total_blocks,countyfp,vtdst20
Steele - 000085,19,19,1.0000000000,53,53,147,000085
Steele - 000090,19,19,1.0000000000,34,34,147,000090
Steele - 000100,19,19,1.0000000000,68,68,147,000100
Steele - 000105,19,19,1.0000000000,95,95,147,000105
Steele - 000115,19,19,1.0000000000,43,43,147,000115
Steele - 000120,19,19,1.0000000000,47,47,147,000120
Steele - 000130,19,19,1.0000000000,37,37,147,000130
Steele - 000135,19,19,1.0000000000,28,28,147,000135
Steele - 000145,19,19,1.0000000000,107,107,147,000145
Steele - 000150,23,23,1.0000000000,71,71,147,000150
Steele - 000155,23,23,1.0000000000,88,88,147,000155
Stevens - 000005,12,12,1.0000000000,12,12,149,000005
Stevens - 000010,12,12,1.0000000000,36,36,149,000010
Stevens - 000015,12,12,1.0000000000,29,29,149,000015
Stevens - 000020,12,12,1.0000000000,43,43,149,000020
Stevens - 000025,12,12,1.0000000000,35,35,149,000025
Stevens - 000030,12,12,1.0000000000,48,48,149,000030
Stevens - 000035,12,12,1.0000000000,55,55,149,000035
Stevens - 000040,12,12,1.0000000000,32,32,149,000040
Stevens - 000045,12,12,1.0000000000,44,44,149,000045
Stevens - 000050,12,12,1.0000000000,61,61,149,000050
Stevens - 000055,12,12,1.0000000000,39,39,149,000055
Stevens - 000060,12,12,1.0000000000,41,41,149,000060
Stevens - 000065,12,12,1.0000000000,45,45,149,000065
Stevens - 000072,12,12,1.0000000000,39,39,149,000072
Stevens - 000073,12,12,1.0000000000,25,25,149,000073
Stevens - 000075,12,12,1.0000000000,51,51,149,000075
Stevens - 000076,12,12,1.0000000000,8,8,149,000076
Stevens - 000080,12,12,1.0000000000,40,40,149,000080
Stevens - 000081,12,12,1.0000000000,25,25,149,000081
Stevens - 000085,12,12,1.0000000000,36,36,149,000085
Stevens - 000090,12,12,1.0000000000,37,37,149,000090
Stevens - 000095,12,12,1.0000000000,36,36,149,000095
Stevens - 000100,12,12,1.0000000000,40,40,149,000100
Stevens - 000105,12,12,1.0000000000,37,37,149,000105
Stevens - 000110,12,12,1.0000000000,37,37,149,000110
Stevens - 000115,12,12,1.0000000000,29,29,149,000115
Swift - 000005,12,12,1.0000000000,169,169,151,000005
Swift - 000010,12,12,1.0000000000,63,63,151,000010
Swift - 000015,12,12,1.0000000000,131,131,151,000015
Swift - 000020,12,12,1.0000000000,133,133,151,000020
Swift - 000025,12,12,1.0000000000,28,28,151,000025
Swift - 000030,12,12,1.0000000000,34,34,151,000030
Swift - 000035,12,12,1.0000000000,55,55,151,000035
Swift - 000040,12,12,1.0000000000,19,19,151,000040
Swift - 000045,12,12,1.0000000000,34,34,151,000045
Swift - 000050,12,12,1.0000000000,16,16,151,000050
Swift - 000055,12,12,1.0000000000,26,26,151,000055
Swift - 000060,12,12,1.0000000000,44,44,151,000060
Swift - 000065,12,12,1.0000000000,40,40,151,000065
Swift - 000070,12,12,1.0000000000,44,44,151,000070
Swift - 000075,12,12,1.0000000000,37,37,151,000075
Swift - 000080,12,12,1.0000000000,33,33,151,000080
Swift - 000085,12,12,1.0000000000,24,24,151,000085
Swift - 000090,12,12,1.0000000000,74,74,151,000090
Swift - 000095,12,12,1.0000000000,54,54,151,000095
Swift - 000100,12,12,1.0000000000,50,50,151,000100
Swift - 000105,12,12,1.0000000000,54,54,151,000105
Swift - 000110,12,12,1.0000000000,44,44,151,000110
Swift - 000115,12,12,1.0000000000,33,33,151,000115
Swift - 000120,12,12,1.0000000000,61,61,151,000120
Swift - 000125,12,12,1.0000000000,39,39,151,000125
Swift - 000130,12,12,1.0000000000,50,50,151,000130
Swift - 000135,12,12,1.0000000000,53,53,151,000135
Swift - 000140,12,12,1.0000000000,43,43,151,000140
Swift - 000145,12,12,1.0000000000,56,56,151,000145
Swift - 000150,12,12,1.0000000000,62,62,151,000150
Todd - 000005,5,5,1.0000000000,76,76,153,000005
Todd - 000010,5,5,1.0000000000,22,22,153,000010
Todd - 000015,5,5,1.0000000000,36,36,153,000015
Todd - 000020,5,5,1.0000000000,58,58,153,000020
Todd - 000025,5,5,1.0000000000,40,40,153,000025
Todd - 000030,5,5,1.0000000000,49,49,153,000030
Todd - 000035,5,5,1.0000000000,35,35,153,000035
Todd - 000040,5,5,1.0000000000,88,88,153,000040
Todd - 000045,5,5,1.0000000000,13,13,153,000045
Todd - 000050,5,5,1.0000000000,44,44,153,000050
Todd - 000055,5,5,1.0000000000,35,35,153,000055
Todd - 000060,5,5,1.0000000000,58,58,153,000060
Todd - 000065,5,5,1.0000000000,64,64,153,000065
Todd - 000070,5,5,1.0000000000,42,42,153,000070
Todd - 000075,5,5,1.0000000000,51,51,153,000075
Todd - 000080,5,5,1.0000000000,25,25,153,000080
Todd - 000085,5,5,1.0000000000,52,52,153,000085
Todd - 000090,5,5,1.0000000000,60,60,153,000090
Todd - 000095,5,5,1.0000000000,21,21,153,000095
Todd - 000100,5,5,1.0000000000,54,54,153,000100
Todd - 000105,5,5,1.0000000000,39,39,153,000105
Todd - 000110,5,5,1.0000000000,77,77,153,000110
Todd - 000115,5,5,1.0000000000,40,40,153,000115
Todd - 000120,5,5,1.0000000000,70,70,153,000120
Todd - 000126,5,5,1.0000000000,121,121,153,000126
Todd - 000135,5,5,1.0000000000,52,52,153,000135
Todd - 000140,5,5,1.0000000000,71,71,153,000140
Todd - 000145,5,5,1.0000000000,9,9,153,000145
Todd - 000150,5,5,1.0000000000,37,37,153,000150
Todd - 000155,5,5,1.0000000000,48,48,153,000155
Todd - 000160,5,5,1.0000000000,164,164,153,000160
Todd - 000165,5,5,1.0000000000,64,64,153,000165
Todd - 000170,5,5,1.0000000000,67,67,153,000170
Todd - 000173,5,5,1.0000000000,2,2,153,000173
Todd - 000175,5,5,1.0000000000,45,45,153,000175
Todd - 000180,5,5,1.0000000000,63,63,153,000180
Todd - 000185,5,5,1.0000000000,62,62,153,000185
Todd - 000188,5,5,1.0000000000,14,14,153,000188
Todd - 000190,5,5,1.0000000000,66,66,153,000190
Todd - 000195,5,5,1.0000000000,38,38,153,000195
Traverse - 000005,9,9,1.0000000000,38,38,155,000005
Traverse - 000010,9,9,1.0000000000,67,67,155,000010
Traverse - 000015,9,9,1.0000000000,44,44,155,000015
Traverse - 000020,9,9,1.0000000000,38,38,155,000020
Traverse - 000025,9,9,1.0000000000,37,37,155,000025
Traverse - 000027,9,9,1.0000000000,17,17,155,000027
Traverse - 000030,9,9,1.0000000000,25,25,155,000030
Traverse - 000035,9,9,1.0000000000,72,72,155,000035
Traverse - 000040,9,9,1.0000000000,35,35,155,000040
Traverse - 000045,9,9,1.0000000000,70,70,155,000045
Traverse - 000050,9,9,1.0000000000,36,36,155,000050
Traverse - 000055,9,9,1.0000000000,54,54,155,000055
Traverse - 000060,9,9,1.0000000000,30,30,155,000060
Traverse - 000065,9,9,1.0000000000,57,57,155,000065
Traverse - 000070,9,9,1.0000000000,18,18,155,000070
Traverse - 000075,9,9,1.0000000000,38,38,155,000075
Traverse - 000080,9,9,1.0000000000,31,31,155,000080
Traverse - 000085,9,9,1.0000000000,78,78,155,000085
Traverse - 000090,9,9,1.0000000000,65,65,155,000090
Traverse - 000095,9,9,1.0000000000,20,20,155,000095
Wabasha - 000005,20,20,1.0000000000,2,2,157,000005
Wabasha - 000010,20,20,1.0000000000,53,53,157,000010
Wabasha - 000015,20,20,1.0000000000,47,47,157,000015
Wabasha - 000020,20,20,1.0000000000,44,44,157,000020
Wabasha - 000025,20,20,1.0000000000,46,46,157,000025
Wabasha - 000030,20,20,1.0000000000,54,54,157,000030
Wabasha - 000035,20,20,1.0000000000,92,92,157,000035
Wabasha - 000040,20,20,1.0000000000,15,15,157,000040
Wabasha - 000045,20,20,1.0000000000,32,32,157,000045
Wabasha - 000050,20,20,1.0000000000,47,47,157,000050
Wabasha - 000055,20,20,1.0000000000,42,42,157,000055
Wabasha - 000060,20,20,1.0000000000,41,41,157,000060
Wabasha - 000065,20,20,1.0000000000,86,86,157,000065
Wabasha - 000070,20,20,1.0000000000,75,75,157,000070
Wabasha - 000075,20,20,1.0000000000,48,48,157,000075
Wabasha - 000080,20,20,1.0000000000,52,52,157,000080
Wabasha - 000085,20,20,1.0000000000,37,37,157,000085
Wabasha - 000090,20,20,1.0000000000,12,12,157,000090
Wabasha - 000095,20,20,1.0000000000,8,8,157,000095
Wabasha - 000100,20,20,1.0000000000,62,62,157,000100
Wabasha - 000105,20,20,1.0000000000,31,31,157,000105
Wabasha - 000110,20,20,1.0000000000,35,35,157,000110
Wabasha - 000115,20,20,1.0000000000,43,43,157,000115
Wabasha - 000120,20,20,1.0000000000,54,54,157,000120
Wabasha - 000125,20,20,1.0000000000,44,44,157,000125
Wabasha - 000130,20,20,1.0000000000,45,45,157,000130
Wabasha - 000140,20,20,1.0000000000,103,103,157,000140
Wabasha - 000145,20,20,1.0000000000,43,43,157,000145
Wabasha - 000150,20,20,1.0000000000,46,46,157,000150
Wabasha - 000155,20,20,1.0000000000,39,39,157,000155
Wabasha - 000160,20,20,1.0000000000,51,51,157,000160
Wabasha - 000165,20,20,1.0000000000,93,93,157,000165
Wabasha - 000170,20,20,1.0000000000,16,16,157,000170
Wadena - 000005,5,5,1.0000000000,19,19,159,000005
Wadena - 000010,5,5,1.0000000000,68,68,159,000010
Wadena - 000015,5,5,1.0000000000,52,52,159,000015
Wadena - 000020,5,5,1.0000000000,31,31,159,000020
Wadena - 000025,5,5,1.0000000000,34,34,159,000025
Wadena - 000030,5,5,1.0000000000,17,17,159,000030
Wadena - 000032,5,5,1.0000000000,26,26,159,000032
Wadena - 000035,5,5,1.0000000000,42,42,159,000035
Wadena - 000040,5,5,1.0000000000,45,45,159,000040
Wadena - 000045,5,5,1.0000000000,64,64,159,000045
Wadena - 000050,5,5,1.0000000000,10,10,159,000050
Wadena - 000055,5,5,1.0000000000,28,28,159,000055
Wadena - 000060,5,5,1.0000000000,40,40,159,000060
Wadena - 000065,5,5,1.0000000000,50,50,159,000065
Wadena - 000070,5,5,1.0000000000,31,31,159,000070
Wadena - 000075,5,5,1.0000000000,57,57,159,000075
Wadena - 000080,5,5,1.0000000000,41,41,159,000080
Wadena - 000085,5,5,1.0000000000,21,21,159,000085
Wadena - 000090,5,5,1.0000000000,83,83,159,000090
Wadena - 000095,5,5,1.0000000000,43,43,159,000095
Wadena - 000100,5,5,1.0000000000,87,87,159,000100
Wadena - 000105,5,5,1.0000000000,84,84,159,000105
Wadena - 000110,5,5,1.0000000000,56,56,159,000110
Wadena - 000120,5,5,1.0000000000,86,86,159,000120
Wadena - 000125,5,5,1.0000000000,52,52,159,000125
Waseca - 000005,19,19,1.0000000000,55,55,161,000005
Waseca - 000010,19,19,1.0000000000,41,41,161,000010
Waseca - 000015,23,23,1.0000000000,53,53,161,000015
Waseca - 000020,19,19,1.0000000000,1,1,161,000020
Waseca - 000025,23,23,1.0000000000,44,44,161,000025
Waseca - 000030,19,19,1.0000000000,52,52,161,000030
Waseca - 000035,19,19,1.0000000000,84,84,161,000035
Waseca - 000045,19,19,1.0000000000,68,68,161,000045
Waseca - 000050,23,23,1.0000000000,59,59,161,000050
Waseca - 000055,23,23,1.0000000000,53,53,161,000055
Waseca - 000060,23,23,1.0000000000,69,69,161,000060
Waseca - 000065,19,19,1.0000000000,63,63,161,000065
Waseca - 000070,23,23,1.0000000000,44,44,161,000070
Waseca - 000075,23,23,1.0000000000,28,28,161,000075
Waseca - 000080,19,19,1.0000000000,36,36,161,000080
Waseca - 000085,19,19,1.0000000000,38,38,161,000085
Waseca - 000090,19,19,1.0000000000,38,38,161,000090
Waseca - 000095,19,19,1.0000000000,43,43,161,000095
Waseca - 000100,19,19,1.0000000000,40,40,161,000100
Waseca - 000105,19,19,1.0000000000,34,34,161,000105
Waseca - 000110,23,23,1.0000000000,52,52,161,000110
Waseca - 000115,19,19,1.0000000000,73,73,161,000115
Washington - 000005,41,41,1.0000000000,14,14,163,000005
Washington - 000010,41,41,1.0000000000,18,18,163,000010
Washington - 000015,41,41,1.0000000000,14,14,163,000015
Washington - 000020,41,41,1.0000000000,18,18,163,000020
Washington - 000025,33,33,0.9908256881,108,109,163,000025
Washington - 000025,41,41,0.0091743119,1,109,163,000025
Washington - 000030,41,41,1.0000000000,33,33,163,000030
Washington - 000035,36,36,1.0000000000,10,10,163,000035
Washington - 000040,41,41,1.0000000000,47,47,163,000040
Washington - 000045,41,41,1.0000000000,60,60,163,000045
Washington - 000050,41,41,1.0000000000,65,65,163,000050
Washington - 000055,41,41,1.0000000000,48,48,163,000055
Washington - 000060,41,41,1.0000000000,34,34,163,000060
Washington - 000065,41,41,1.0000000000,33,33,163,000065
Washington - 000070,41,41,0.4218750000,54,128,163,000070
Washington - 000070,53,53,0.5781250000,74,128,163,000070
Washington - 000095,33,33,1.0000000000,37,37,163,000095
Washington - 000100,41,41,1.0000000000,54,54,163,000100
Washington - 000105,33,33,1.0000000000,97,97,163,000105
Washington - 000110,33,33,1.0000000000,54,54,163,000110
Washington - 000115,33,33,1.0000000000,65,65,163,000115
Washington - 000120,33,33,1.0000000000,47,47,163,000120
Washington - 000125,33,33,1.0000000000,72,72,163,000125
Washington - 000130,33,33,0.5157894737,49,95,163,000130
Washington - 000130,41,41,0.4842105263,46,95,163,000130
Washington - 000135,53,53,1.0000000000,20,20,163,000135
Washington - 000140,41,41,1.0000000000,12,12,163,000140
Washington - 000145,33,33,1.0000000000,57,57,163,000145
Washington - 000150,33,33,1.0000000000,20,20,163,000150
Washington - 000155,33,33,1.0000000000,52,52,163,000155
Washington - 000160,33,33,1.0000000000,55,55,163,000160
Washington - 000165,33,33,1.0000000000,35,35,163,000165
Washington - 000170,41,41,0.9909090909,109,110,163,000170
Washington - 000170,44,44,0.0090909091,1,110,163,000170
Washington - 000175,33,33,0.0111111111,1,90,163,000175
Washington - 000175,41,41,0.9222222222,83,90,163,000175
Washington - 000175,44,44,0.0666666667,6,90,163,000175
Washington - 000180,41,41,1.0000000000,63,63,163,000180
Washington - 000185,41,41,1.0000000000,11,11,163,000185
Washington - 000190,41,41,1.0000000000,66,66,163,000190
Washington - 000195,44,44,1.0000000000,18,18,163,000195
Washington - 000200,33,33,1.0000000000,91,91,163,000200
Washington - 000205,33,33,1.0000000000,54,54,163,000205
Washington - 000210,33,33,1.0000000000,34,34,163,000210
Washington - 000215,33,33,1.0000000000,99,99,163,000215
Washington - 000220,53,53,1.0000000000,118,118,163,000220
Washington - 000225,44,44,1.0000000000,47,47,163,000225
Washington - 000230,44,44,1.0000000000,28,28,163,000230
Washington - 000235,44,44,1.0000000000,45,45,163,000235
Washington - 000240,44,44,1.0000000000,37,37,163,000240
Washington - 000245,44,44,1.0000000000,60,60,163,000245
Washington - 000250,44,44,1.0000000000,37,37,163,000250
Washington - 000255,44,44,1.0000000000,59,59,163,000255
Washington - 000260,44,44,1.0000000000,22,22,163,000260
Washington - 000270,33,33,1.0000000000,104,104,163,000270
Washington - 000275,44,44,1.0000000000,20,20,163,000275
Washington - 000280,41,41,1.0000000000,26,26,163,000280
Washington - 000285,53,53,1.0000000000,39,39,163,000285
Washington - 000290,53,53,1.0000000000,50,50,163,000290
Washington - 000295,53,53,1.0000000000,36,36,163,000295
Washington - 000300,53,53,1.0000000000,64,64,163,000300
Washington - 000305,33,33,1.0000000000,108,108,163,000305
Washington - 000310,33,33,1.0000000000,43,43,163,000310
Washington - 000315,33,33,1.0000000000,80,80,163,000315
Washington - 000320,33,33,1.0000000000,86,86,163,000320
Washington - 000325,33,33,1.0000000000,73,73,163,000325
Washington - 000330,33,33,1.0000000000,37,37,163,000330
Washington - 000340,33,33,1.0000000000,36,36,163,000340
Washington - 000345,33,33,1.0000000000,21,21,163,000345
Washington - 000350,33,33,1.0000000000,40,40,163,000350
Washington - 000360,41,41,1.0000000000,67,67,163,000360
Washington - 000365,36,36,1.0000000000,9,9,163,000365
Washington - 000370,33,33,1.0000000000,37,37,163,000370
Washington - 000375,44,44,0.0217391304,1,46,163,000375
Washington - 000375,47,47,0.9782608696,45,46,163,000375
Washington - 000380,47,47,1.0000000000,76,76,163,000380
Washington - 000385,47,47,1.0000000000,46,46,163,000385
Washington - 000390,47,47,1.0000000000,37,37,163,000390
Washington - 000395,47,47,1.0000000000,34,34,163,000395
Washington - 000400,47,47,1.0000000000,26,26,163,000400
Washington - 000405,47,47,1.0000000000,50,50,163,000405
Washington - 000410,47,47,1.0000000000,64,64,163,000410
Washington - 000415,47,47,1.0000000000,71,71,163,000415
Washington - 000420,47,47,1.0000000000,39,39,163,000420
Washington - 000425,47,47,1.0000000000,45,45,163,000425
Washington - 000430,47,47,1.0000000000,35,35,163,000430
Washington - 000435,47,47,1.0000000000,60,60,163,000435
Washington - 000440,47,47,0.9705882353,33,34,163,000440
Washington - 000440,53,53,0.0294117647,1,34,163,000440
Washington - 000445,47,47,1.0000000000,37,37,163,000445
Washington - 000450,47,47,1.0000000000,58,58,163,000450
Watonwan - 000005,21,21,1.0000000000,49,49,165,000005
Watonwan - 000010,22,22,1.0000000000,44,44,165,000010
Watonwan - 000015,21,21,1.0000000000,44,44,165,000015
Watonwan - 000020,21,21,1.0000000000,56,56,165,000020
Watonwan - 000025,21,21,1.0000000000,23,23,165,000025
Watonwan - 000030,22,22,1.0000000000,56,56,165,000030
Watonwan - 000035,22,22,1.0000000000,9,9,165,000035
Watonwan - 000040,22,22,1.0000000000,28,28,165,000040
Watonwan - 000045,21,21,1.0000000000,54,54,165,000045
Watonwan - 000050,22,22,1.0000000000,106,106,165,000050
Watonwan - 000060,22,22,1.0000000000,57,57,165,000060
Watonwan - 000065,21,21,1.0000000000,61,61,165,000065
Watonwan - 000070,21,21,1.0000000000,16,16,165,000070
Watonwan - 000075,21,21,1.0000000000,50,50,165,000075
Watonwan - 000080,21,21,1.0000000000,6,6,165,000080
Watonwan - 000085,22,22,1.0000000000,52,52,165,000085
Watonwan - 000090,22,22,1.0000000000,55,55,165,000090
Watonwan - 000095,21,21,1.0000000000,86,86,165,000095
Watonwan - 000110,21,21,1.0000000000,96,96,165,000110
Watonwan - 000125,21,21,1.0000000000,51,51,165,000125
Watonwan - 000135,22,22,1.0000000000,51,51,165,000135
Wilkin - 000005,9,9,1.0000000000,34,34,167,000005
Wilkin - 000010,9,9,1.0000000000,43,43,167,000010
Wilkin - 000015,9,9,1.0000000000,45,45,167,000015
Wilkin - 000020,9,9,1.0000000000,35,35,167,000020
Wilkin - 000025,9,9,1.0000000000,67,67,167,000025
Wilkin - 000030,9,9,1.0000000000,67,67,167,000030
Wilkin - 000035,9,9,1.0000000000,89,89,167,000035
Wilkin - 000040,9,9,1.0000000000,51,51,167,000040
Wilkin - 000050,9,9,1.0000000000,37,37,167,000050
Wilkin - 000055,9,9,1.0000000000,28,28,167,000055
Wilkin - 000060,9,9,1.0000000000,62,62,167,000060
Wilkin - 000065,9,9,1.0000000000,47,47,167,000065
Wilkin - 000070,9,9,1.0000000000,34,34,167,000070
Wilkin - 000072,9,9,1.0000000000,14,14,167,000072
Wilkin - 000075,9,9,1.0000000000,44,44,167,000075
Wilkin - 000080,9,9,1.0000000000,19,19,167,000080
Wilkin - 000085,9,9,1.0000000000,38,38,167,000085
Wilkin - 000090,9,9,1.0000000000,13,13,167,000090
Wilkin - 000095,9,9,1.0000000000,22,22,167,000095
Wilkin - 000100,9,9,1.0000000000,49,49,167,000100
Wilkin - 000105,9,9,1.0000000000,42,42,167,000105
Wilkin - 000110,9,9,1.0000000000,36,36,167,000110
Wilkin - 000113,9,9,1.0000000000,10,10,167,000113
Wilkin - 000115,9,9,1.0000000000,40,40,167,000115
Wilkin - 000120,9,9,1.0000000000,38,38,167,000120
Wilkin - 000125,9,9,1.0000000000,50,50,167,000125
Wilkin - 000130,9,9,1.0000000000,27,27,167,000130
Wilkin - 000135,9,9,1.0000000000,25,25,167,000135
Wilkin - 000140,9,9,1.0000000000,40,40,167,000140
Wilkin - 000145,9,9,1.0000000000,35,35,167,000145
Wilkin - 000150,9,9,1.0000000000,16,16,167,000150
Wilkin - 000155,9,9,1.0000000000,47,47,167,000155
Winona - 000005,20,20,1.0000000000,21,21,169,000005
Winona - 000010,26,26,1.0000000000,20,20,169,000010
Winona - 000015,26,26,1.0000000000,32,32,169,000015
Winona - 000020,20,20,1.0000000000,15,15,169,000020
Winona - 000025,20,20,1.0000000000,40,40,169,000025
Winona - 000030,26,26,1.0000000000,48,48,169,000030
Winona - 000035,26,26,1.0000000000,62,62,169,000035
Winona - 000040,26,26,1.0000000000,61,61,169,000040
Winona - 000042,26,26,1.0000000000,10,10,169,000042
Winona - 000045,26,26,1.0000000000,31,31,169,000045
Winona - 000050,26,26,1.0000000000,38,38,169,000050
Winona - 000055,26,26,1.0000000000,57,57,169,000055
Winona - 000058,26,26,1.0000000000,2,2,169,000058
Winona - 000060,26,26,1.0000000000,38,38,169,000060
Winona - 000065,20,20,1.0000000000,10,10,169,000065
Winona - 000070,26,26,1.0000000000,17,17,169,000070
Winona - 000075,20,20,1.0000000000,28,28,169,000075
Winona - 000080,26,26,1.0000000000,74,74,169,000080
Winona - 000085,20,20,1.0000000000,38,38,169,000085
Winona - 000090,26,26,1.0000000000,42,42,169,000090
Winona - 000095,26,26,1.0000000000,34,34,169,000095
Winona - 000100,26,26,1.0000000000,17,17,169,000100
Winona - 000105,26,26,1.0000000000,85,85,169,000105
Winona - 000110,20,20,1.0000000000,151,151,169,000110
Winona - 000115,20,20,1.0000000000,52,52,169,000115
Winona - 000120,20,20,1.0000000000,49,49,169,000120
Winona - 000125,26,26,1.0000000000,29,29,169,000125
Winona - 000130,20,20,1.0000000000,14,14,169,000130
Winona - 000135,26,26,1.0000000000,60,60,169,000135
Winona - 000140,26,26,1.0000000000,63,63,169,000140
Winona - 000145,20,20,1.0000000000,29,29,169,000145
